X,Y,Target,Dataset,Data_Perspective
-25.79299354553223,30.39573860168457,1.0,madelon,RP
-8.776631355285645,16.21303367614746,-1.0,madelon,RP
-18.30196952819824,-15.105459213256836,-1.0,madelon,RP
-3.366383552551269,-16.747888565063473,1.0,madelon,RP
-4.883718490600586,-19.0516414642334,1.0,madelon,RP
19.156604766845703,-27.86583137512207,1.0,madelon,RP
19.37038993835449,17.987625122070312,-1.0,madelon,RP
13.450129508972168,15.94978141784668,1.0,madelon,RP
-1.4782198667526243,-30.718292236328125,1.0,madelon,RP
-21.90519905090332,-18.17580223083496,1.0,madelon,RP
0.24704499542713165,22.90397453308105,1.0,madelon,RP
11.707376480102539,-16.01576805114746,1.0,madelon,RP
10.70164966583252,-20.726531982421875,-1.0,madelon,RP
-15.67366886138916,14.921875,-1.0,madelon,RP
29.14172554016113,-1.4477840662002563,-1.0,madelon,RP
-5.9038734436035165,35.27790069580078,1.0,madelon,RP
3.222102642059326,-24.68041801452637,-1.0,madelon,RP
4.802321434020996,11.650169372558596,-1.0,madelon,RP
-15.431717872619627,29.398399353027344,-1.0,madelon,RP
34.081344604492195,4.361077308654785,-1.0,madelon,RP
-14.39360809326172,0.2353203296661377,1.0,madelon,RP
8.676791191101074,-16.186391830444336,-1.0,madelon,RP
1.7263227701187134,-4.947341442108153,1.0,madelon,RP
-19.68067169189453,-17.739139556884766,1.0,madelon,RP
-0.9035769701004028,-1.314045548439026,-1.0,madelon,RP
5.124684810638428,23.963476181030273,1.0,madelon,RP
-25.26226806640625,-4.322798252105713,1.0,madelon,RP
-11.573221206665039,16.29764747619629,1.0,madelon,RP
8.363705635070799,3.7056829929351807,-1.0,madelon,RP
-6.650296688079834,38.72405242919922,-1.0,madelon,RP
-2.8938028812408447,-0.4461148381233215,1.0,madelon,RP
7.4923200607299805,16.968597412109375,1.0,madelon,RP
24.367223739624023,-21.51454734802246,1.0,madelon,RP
2.164205312728882,7.388322353363037,1.0,madelon,RP
-1.4265038967132568,-2.6410927772521973,1.0,madelon,RP
28.15686416625977,-0.8852304816246033,1.0,madelon,RP
-9.519194602966307,35.785682678222656,1.0,madelon,RP
6.481892108917236,-15.387921333312988,1.0,madelon,RP
2.9589920043945312,-8.997212409973145,1.0,madelon,RP
-9.706762313842773,7.352399826049805,-1.0,madelon,RP
-19.39078140258789,1.1546047925949097,1.0,madelon,RP
4.723809242248535,20.225053787231445,-1.0,madelon,RP
7.312238693237305,16.762290954589847,1.0,madelon,RP
26.341243743896484,-18.651308059692386,-1.0,madelon,RP
29.49420738220215,-15.21829319000244,-1.0,madelon,RP
11.129999160766602,14.944273948669435,1.0,madelon,RP
-2.1550822257995605,-8.415788650512695,-1.0,madelon,RP
-13.361824989318848,-13.805910110473633,-1.0,madelon,RP
-23.455677032470703,12.475299835205078,1.0,madelon,RP
-3.937808752059937,-22.76867866516113,-1.0,madelon,RP
-13.301996231079102,-31.30473327636719,1.0,madelon,RP
21.954099655151367,-4.691118240356445,1.0,madelon,RP
-22.836170196533203,16.21785545349121,-1.0,madelon,RP
32.300769805908196,3.6386642456054688,-1.0,madelon,RP
-9.523127555847168,37.70901107788086,-1.0,madelon,RP
15.436362266540527,2.1493604183197017,-1.0,madelon,RP
22.131975173950195,17.542322158813473,-1.0,madelon,RP
24.941162109375,24.63400459289551,1.0,madelon,RP
-7.330749034881593,-35.58686828613281,1.0,madelon,RP
22.87952041625977,-0.6467912793159485,1.0,madelon,RP
12.06253147125244,0.3391152620315552,-1.0,madelon,RP
16.761669158935547,-6.392346858978272,-1.0,madelon,RP
34.521636962890625,14.404712677001953,-1.0,madelon,RP
7.104343891143799,-17.233247756958008,-1.0,madelon,RP
9.640674591064453,-2.540062665939331,-1.0,madelon,RP
19.948116302490234,-21.914905548095703,1.0,madelon,RP
-7.053193092346191,29.143123626708984,1.0,madelon,RP
-5.0235934257507315,9.414855003356934,1.0,madelon,RP
20.581684112548828,0.09747673571109773,1.0,madelon,RP
0.510395884513855,28.30102157592773,1.0,madelon,RP
-0.41304001212120056,-21.43809127807617,-1.0,madelon,RP
36.31562042236328,10.388261795043944,-1.0,madelon,RP
-33.34128952026367,-21.321245193481445,1.0,madelon,RP
-4.163205623626709,19.084842681884766,-1.0,madelon,RP
16.751886367797848,16.588043212890625,1.0,madelon,RP
-13.685835838317873,-21.17090606689453,-1.0,madelon,RP
-12.675286293029785,2.005699872970581,-1.0,madelon,RP
-23.72308921813965,-28.229188919067386,-1.0,madelon,RP
22.14575958251953,-9.998122215270996,-1.0,madelon,RP
22.41520881652832,23.56771278381348,1.0,madelon,RP
-13.928245544433596,-22.17573547363281,-1.0,madelon,RP
-4.9196648597717285,-21.640430450439453,-1.0,madelon,RP
10.838770866394043,-37.92428207397461,-1.0,madelon,RP
15.371777534484865,23.127887725830078,-1.0,madelon,RP
13.132888793945312,18.21988868713379,-1.0,madelon,RP
-12.912517547607422,11.464439392089846,1.0,madelon,RP
17.70961570739746,28.853479385375977,-1.0,madelon,RP
4.934765338897705,9.128018379211426,-1.0,madelon,RP
10.129810333251953,18.253337860107425,1.0,madelon,RP
24.68370819091797,16.841537475585938,-1.0,madelon,RP
-6.2728004455566415,26.350046157836914,1.0,madelon,RP
-26.60931968688965,7.9551286697387695,1.0,madelon,RP
3.593519449234009,21.71157455444336,-1.0,madelon,RP
-4.594122886657715,12.167963981628418,-1.0,madelon,RP
-13.367501258850098,-25.96928977966309,-1.0,madelon,RP
-6.1422858238220215,7.301902770996094,-1.0,madelon,RP
-10.017398834228516,25.586286544799805,1.0,madelon,RP
-8.680865287780763,-3.5328791141510014,-1.0,madelon,RP
18.67860221862793,5.450493812561035,-1.0,madelon,RP
27.500959396362305,-5.826762199401856,1.0,madelon,RP
30.52083969116211,22.215686798095703,-1.0,madelon,RP
9.76369857788086,1.9655287265777588,1.0,madelon,RP
31.43710517883301,16.569618225097653,1.0,madelon,RP
-16.11536979675293,4.543943405151367,1.0,madelon,RP
-10.170546531677246,-24.369731903076172,-1.0,madelon,RP
-5.80150842666626,3.2288501262664795,-1.0,madelon,RP
19.70496940612793,-32.95300674438477,-1.0,madelon,RP
-12.560397148132324,25.31875038146973,-1.0,madelon,RP
-21.63307762145996,11.71366024017334,-1.0,madelon,RP
8.538999557495117,-15.699756622314453,-1.0,madelon,RP
-19.21988296508789,-14.13634967803955,-1.0,madelon,RP
28.95431709289551,3.621623754501343,1.0,madelon,RP
-8.173718452453612,19.940380096435547,-1.0,madelon,RP
9.541155815124512,30.234472274780273,1.0,madelon,RP
-7.217214584350586,-0.4452141523361206,1.0,madelon,RP
-9.076744079589844,-0.9330106973648072,-1.0,madelon,RP
-1.6210334300994873,-0.16397623717784882,1.0,madelon,RP
15.49372673034668,-16.353525161743164,-1.0,madelon,RP
2.17908787727356,-27.27975845336914,1.0,madelon,RP
-20.408832550048828,18.184919357299805,1.0,madelon,RP
18.20792388916016,-11.46688175201416,1.0,madelon,RP
19.292713165283203,23.077470779418945,1.0,madelon,RP
9.586524963378906,-11.549609184265135,1.0,madelon,RP
16.063419342041016,-15.54980182647705,-1.0,madelon,RP
7.234724044799805,16.6787109375,1.0,madelon,RP
-9.960729598999023,8.148587226867676,-1.0,madelon,RP
15.817035675048828,8.817756652832031,-1.0,madelon,RP
-26.7244930267334,6.095710277557372,1.0,madelon,RP
-22.99557685852051,3.5687780380249023,1.0,madelon,RP
-6.084329128265381,39.028656005859375,-1.0,madelon,RP
-3.72464656829834,29.82546043395996,-1.0,madelon,RP
-2.4007256031036377,19.19746398925781,-1.0,madelon,RP
15.27600383758545,-16.04294776916504,-1.0,madelon,RP
12.111053466796875,0.38642096519470215,1.0,madelon,RP
15.9697265625,-20.908349990844727,1.0,madelon,RP
-4.01784086227417,-3.0247821807861333,1.0,madelon,RP
-6.482939720153809,-0.8109638094902039,1.0,madelon,RP
-10.505413055419922,-4.73828125,1.0,madelon,RP
-23.39919090270996,7.555281639099121,-1.0,madelon,RP
-29.08730125427246,15.320358276367188,1.0,madelon,RP
-27.56397247314453,-5.331321239471436,-1.0,madelon,RP
-2.0504484176635738,-14.891096115112305,-1.0,madelon,RP
-36.3724365234375,-14.68906021118164,-1.0,madelon,RP
12.231298446655273,-14.429654121398926,1.0,madelon,RP
22.224361419677734,1.7904685735702517,1.0,madelon,RP
-11.332441329956055,3.3932816982269287,1.0,madelon,RP
-6.653366565704347,26.95549011230469,-1.0,madelon,RP
-6.63377046585083,10.99841594696045,-1.0,madelon,RP
22.52225112915039,9.964258193969727,1.0,madelon,RP
8.396632194519043,23.632793426513672,-1.0,madelon,RP
-3.115260124206543,-4.27919864654541,1.0,madelon,RP
30.18371963500977,-22.550884246826172,1.0,madelon,RP
12.106977462768555,20.860671997070312,1.0,madelon,RP
8.37562084197998,6.045130729675293,-1.0,madelon,RP
-4.1968045234680185,-4.852415561676025,-1.0,madelon,RP
12.97834300994873,-11.706777572631836,-1.0,madelon,RP
-17.75065040588379,24.22503471374512,-1.0,madelon,RP
26.13302421569824,-4.810715198516847,-1.0,madelon,RP
18.0635986328125,14.702621459960938,1.0,madelon,RP
-13.145415306091307,22.638835906982425,1.0,madelon,RP
4.642638206481934,10.038945198059082,-1.0,madelon,RP
-15.689820289611815,12.07767391204834,-1.0,madelon,RP
5.949084758758545,24.93424987792969,-1.0,madelon,RP
27.819446563720703,-0.5558698177337646,1.0,madelon,RP
29.3659782409668,3.4507749080657963,-1.0,madelon,RP
21.07178497314453,-26.72272300720215,1.0,madelon,RP
7.321040630340576,37.2637825012207,-1.0,madelon,RP
25.753068923950195,-27.98298263549805,1.0,madelon,RP
6.9176225662231445,-1.988098621368408,-1.0,madelon,RP
6.869860649108888,-7.410709857940674,1.0,madelon,RP
3.6640453338623047,-33.244369506835945,-1.0,madelon,RP
-29.96760177612305,12.861971855163574,-1.0,madelon,RP
18.22571563720703,10.218643188476562,1.0,madelon,RP
-23.079702377319336,5.295380592346191,-1.0,madelon,RP
15.962305068969727,-5.691572666168213,1.0,madelon,RP
-0.7631050944328308,7.263712882995605,-1.0,madelon,RP
-20.086196899414066,-1.0929334163665771,1.0,madelon,RP
9.897518157958984,1.7940573692321775,1.0,madelon,RP
4.453432083129883,0.981592893600464,1.0,madelon,RP
-13.565762519836426,35.72920227050781,-1.0,madelon,RP
14.038331985473633,33.704029083251946,-1.0,madelon,RP
-0.2678091824054718,0.0033677371684461828,-1.0,madelon,RP
25.58728408813477,10.247385025024414,-1.0,madelon,RP
-13.1431303024292,-2.6873233318328857,1.0,madelon,RP
-9.287957191467283,-12.026445388793945,1.0,madelon,RP
13.50788116455078,-24.689022064208984,-1.0,madelon,RP
0.0413939394056797,-12.440157890319824,-1.0,madelon,RP
-6.23973274230957,-10.657931327819824,1.0,madelon,RP
5.381739616394043,-27.15920448303223,1.0,madelon,RP
24.347694396972656,-11.77827262878418,1.0,madelon,RP
-5.2103271484375,-13.583903312683105,1.0,madelon,RP
11.698729515075685,-7.900417804718018,1.0,madelon,RP
-19.35326194763184,28.789220809936523,1.0,madelon,RP
1.5612722635269165,-34.98189926147461,1.0,madelon,RP
-27.19110870361328,23.929872512817386,1.0,madelon,RP
-18.563400268554688,4.5480923652648935,-1.0,madelon,RP
-11.853231430053713,-10.508539199829102,-1.0,madelon,RP
-24.86081886291504,-0.39447078108787537,-1.0,madelon,RP
-14.990166664123535,21.070709228515625,1.0,madelon,RP
-7.0775322914123535,28.314468383789066,1.0,madelon,RP
-10.449246406555176,24.066883087158203,1.0,madelon,RP
6.94789457321167,5.575668811798097,1.0,madelon,RP
-19.50855255126953,9.63624668121338,-1.0,madelon,RP
-2.730354785919189,-31.97663307189941,1.0,madelon,RP
3.994786500930786,-21.64303970336914,1.0,madelon,RP
13.000789642333984,2.357260704040528,1.0,madelon,RP
1.5330082178115845,-5.4034080505371085,-1.0,madelon,RP
6.527436256408691,12.430684089660645,1.0,madelon,RP
3.640026569366455,-1.8085945844650269,-1.0,madelon,RP
-15.299622535705565,-6.204650402069093,-1.0,madelon,RP
-15.282917976379395,23.518489837646484,-1.0,madelon,RP
-1.2805138826370241,-13.67143440246582,1.0,madelon,RP
-29.798851013183594,-1.4192640781402588,-1.0,madelon,RP
-15.790298461914062,28.021320343017575,-1.0,madelon,RP
-8.296730995178223,-7.639248371124268,-1.0,madelon,RP
26.67504501342773,-3.494136095046997,-1.0,madelon,RP
-7.122435092926025,-13.15065097808838,1.0,madelon,RP
27.94458770751953,0.012567894533276558,1.0,madelon,RP
-28.410703659057614,23.92778968811035,-1.0,madelon,RP
-9.120330810546877,-13.257726669311525,-1.0,madelon,RP
-4.915947437286377,1.7091892957687378,-1.0,madelon,RP
36.860939025878906,9.261674880981444,1.0,madelon,RP
20.994674682617188,2.355884790420532,-1.0,madelon,RP
-17.8824462890625,0.8404684662818909,1.0,madelon,RP
18.81542015075684,8.769723892211914,1.0,madelon,RP
-27.90255355834961,6.978039741516112,1.0,madelon,RP
-3.7912561893463135,-14.5632905960083,-1.0,madelon,RP
6.2959227561950675,3.3659310340881348,-1.0,madelon,RP
42.38024139404297,4.696002006530762,-1.0,madelon,RP
35.982582092285156,4.409358501434326,1.0,madelon,RP
-18.22422981262207,7.626641273498535,-1.0,madelon,RP
14.531435012817385,6.742388248443604,-1.0,madelon,RP
7.577735424041747,-13.34024715423584,-1.0,madelon,RP
18.76791000366211,1.4632408618927002,-1.0,madelon,RP
6.074635982513428,-5.359560489654541,-1.0,madelon,RP
-28.46336555480957,6.903284549713135,-1.0,madelon,RP
9.835929870605467,-15.16666030883789,1.0,madelon,RP
-10.64224624633789,14.763251304626465,1.0,madelon,RP
19.91863441467285,-23.99111557006836,1.0,madelon,RP
-4.142821788787842,-18.703996658325195,-1.0,madelon,RP
-5.024089813232422,12.475279808044435,-1.0,madelon,RP
-26.5517692565918,18.5871639251709,-1.0,madelon,RP
-13.212093353271484,-37.76411056518555,-1.0,madelon,RP
1.2967857122421265,-11.136494636535645,-1.0,madelon,RP
-24.3251895904541,2.086815595626831,1.0,madelon,RP
-27.33625602722168,-25.2166805267334,1.0,madelon,RP
-21.165653228759766,-3.463538646697998,-1.0,madelon,RP
18.31208038330078,11.704002380371096,1.0,madelon,RP
10.700952529907227,2.0330765247344966,-1.0,madelon,RP
-9.22341537475586,-28.46852302551269,-1.0,madelon,RP
18.773902893066406,26.455411911010746,1.0,madelon,RP
0.2065459638834,23.29338264465332,1.0,madelon,RP
12.171751022338867,17.709087371826172,1.0,madelon,RP
-10.558972358703613,29.82060623168945,-1.0,madelon,RP
11.204365730285645,-7.995035648345947,1.0,madelon,RP
-23.875038146972656,-19.08633804321289,1.0,madelon,RP
4.445786952972412,-4.655465126037598,-1.0,madelon,RP
8.530072212219237,-2.749744415283203,1.0,madelon,RP
-0.5364344120025635,-11.110956192016602,1.0,madelon,RP
13.899369239807127,-16.338920593261722,1.0,madelon,RP
-28.69927215576172,-5.170333385467528,1.0,madelon,RP
0.16115199029445648,27.75968742370605,-1.0,madelon,RP
-18.96766662597656,-15.632306098937988,1.0,madelon,RP
-8.763714790344237,-27.8861141204834,-1.0,madelon,RP
-7.228020191192628,16.427215576171875,-1.0,madelon,RP
8.494744300842285,-29.088478088378906,1.0,madelon,RP
-2.683062791824341,20.525156021118164,1.0,madelon,RP
-15.023337364196776,6.007184028625487,-1.0,madelon,RP
11.460997581481935,10.662398338317873,1.0,madelon,RP
-22.888261795043945,16.17667579650879,-1.0,madelon,RP
-18.426727294921875,-22.962261199951172,-1.0,madelon,RP
31.77593994140625,-5.780831813812256,1.0,madelon,RP
20.765012741088867,22.084583282470703,1.0,madelon,RP
-10.821491241455078,-26.41386604309082,1.0,madelon,RP
-4.819802761077881,11.27296543121338,-1.0,madelon,RP
10.524359703063963,26.57233047485352,-1.0,madelon,RP
6.9865455627441415,31.55998039245605,1.0,madelon,RP
16.60464096069336,23.65908622741699,1.0,madelon,RP
-9.151419639587402,-10.042801856994627,1.0,madelon,RP
3.3782782554626465,-3.745392322540283,-1.0,madelon,RP
7.749037742614746,20.22409439086914,1.0,madelon,RP
-8.886066436767578,32.31729507446289,1.0,madelon,RP
-17.083703994750973,-0.9053239226341248,1.0,madelon,RP
-4.371242046356201,-25.8354606628418,1.0,madelon,RP
14.534537315368652,9.573030471801758,1.0,madelon,RP
16.356306076049805,-25.261138916015625,1.0,madelon,RP
-28.85008430480957,-1.3137071132659912,-1.0,madelon,RP
-4.164731025695802,-18.884218215942386,1.0,madelon,RP
-14.598782539367676,4.462149620056152,1.0,madelon,RP
-18.228538513183594,32.647716522216804,1.0,madelon,RP
-12.353781700134276,-32.27373504638672,1.0,madelon,RP
9.162492752075195,-16.31789207458496,-1.0,madelon,RP
-7.60487174987793,-29.299007415771484,-1.0,madelon,RP
30.701623916625977,10.928702354431152,1.0,madelon,RP
8.103200912475586,14.625489234924315,-1.0,madelon,RP
15.702406883239744,-22.252553939819336,-1.0,madelon,RP
14.126729965209961,6.810555934906006,1.0,madelon,RP
0.2619925737380981,15.62308120727539,-1.0,madelon,RP
11.234942436218262,-10.835594177246094,1.0,madelon,RP
-7.003851890563965,-31.14156150817871,1.0,madelon,RP
21.381860733032227,-9.554776191711426,-1.0,madelon,RP
19.40892601013184,-0.9872176051139832,-1.0,madelon,RP
-17.872150421142578,-14.313380241394045,-1.0,madelon,RP
-0.6387488842010498,-5.789076328277588,-1.0,madelon,RP
2.656611680984497,-20.0146484375,1.0,madelon,RP
6.219629764556885,-0.004456880036741495,1.0,madelon,RP
10.974221229553224,-5.28564453125,1.0,madelon,RP
1.6514248847961426,-4.591824531555176,-1.0,madelon,RP
12.550536155700685,10.584760665893556,-1.0,madelon,RP
7.000927448272705,-24.77275276184082,1.0,madelon,RP
-13.269489288330078,-28.374534606933594,1.0,madelon,RP
-9.161075592041016,-9.592220306396484,-1.0,madelon,RP
18.37110137939453,-19.66043281555176,1.0,madelon,RP
18.98637580871582,19.555889129638672,1.0,madelon,RP
17.860610961914062,4.162340164184569,1.0,madelon,RP
-2.177942037582397,-15.76308536529541,1.0,madelon,RP
-28.54302406311035,-8.032046318054201,1.0,madelon,RP
10.464826583862305,-13.058306694030762,1.0,madelon,RP
-24.946247100830078,-21.714839935302734,-1.0,madelon,RP
13.218017578125,-10.757673263549805,1.0,madelon,RP
0.4261524379253388,-9.78414821624756,-1.0,madelon,RP
6.247864246368407,12.418756484985352,1.0,madelon,RP
-10.53344440460205,24.50950813293457,1.0,madelon,RP
2.6802995204925537,-25.13075256347656,-1.0,madelon,RP
-16.245872497558597,-10.28365707397461,1.0,madelon,RP
-5.861177921295166,35.53241729736328,-1.0,madelon,RP
-7.505954265594482,-7.3486289978027335,1.0,madelon,RP
28.94256019592285,25.13338661193848,-1.0,madelon,RP
-10.652435302734377,-7.4315428733825675,-1.0,madelon,RP
-10.85883903503418,-27.96716117858887,-1.0,madelon,RP
-19.56551551818848,-10.03133773803711,-1.0,madelon,RP
0.4636726379394531,-5.661341667175293,-1.0,madelon,RP
4.041957378387451,30.62254905700684,-1.0,madelon,RP
-28.98258972167969,4.131205081939696,1.0,madelon,RP
-6.824684143066406,18.63149070739746,1.0,madelon,RP
-7.538826942443848,-32.51665496826172,-1.0,madelon,RP
8.881418228149414,25.91860198974609,1.0,madelon,RP
-5.720232009887695,-30.9699649810791,1.0,madelon,RP
17.04305076599121,16.23587417602539,-1.0,madelon,RP
10.18364429473877,23.310138702392575,-1.0,madelon,RP
-16.087533950805664,19.081241607666016,-1.0,madelon,RP
1.9768649339675903,25.753328323364254,-1.0,madelon,RP
4.182447910308838,-18.257421493530273,-1.0,madelon,RP
1.361863613128662,-22.581172943115234,1.0,madelon,RP
13.96611499786377,4.40047550201416,1.0,madelon,RP
30.470245361328125,10.694191932678224,1.0,madelon,RP
23.78372383117676,16.463695526123047,-1.0,madelon,RP
21.49816131591797,13.765589714050293,1.0,madelon,RP
3.1502161026000977,-12.291624069213867,-1.0,madelon,RP
10.892502784729004,18.1101188659668,-1.0,madelon,RP
-7.524205684661865,-13.16732120513916,1.0,madelon,RP
25.262592315673828,-1.2983827590942385,-1.0,madelon,RP
-12.87039279937744,14.199885368347168,1.0,madelon,RP
33.78295516967773,-2.6259994506835938,1.0,madelon,RP
-14.56117057800293,-18.25967788696289,1.0,madelon,RP
-10.880585670471193,1.5844973325729368,1.0,madelon,RP
23.50885009765625,20.316650390625,1.0,madelon,RP
-7.762718200683594,12.078279495239258,1.0,madelon,RP
-4.0723490715026855,28.143220901489254,1.0,madelon,RP
-3.6018261909484863,12.739073753356935,-1.0,madelon,RP
-1.968329668045044,27.050935745239254,-1.0,madelon,RP
11.96115779876709,11.13431453704834,-1.0,madelon,RP
-16.222185134887695,-7.975954055786133,-1.0,madelon,RP
0.7463674545288086,-1.3536481857299805,1.0,madelon,RP
1.759408712387085,8.506017684936522,-1.0,madelon,RP
-19.11897087097168,16.239036560058597,1.0,madelon,RP
22.68273162841797,9.492661476135254,1.0,madelon,RP
20.57310485839844,-12.599350929260256,-1.0,madelon,RP
0.18330730497837067,-18.089641571044922,-1.0,madelon,RP
1.6212902069091797,19.231460571289066,1.0,madelon,RP
-4.129201889038087,16.39725112915039,-1.0,madelon,RP
2.2835917472839355,12.871474266052244,-1.0,madelon,RP
-26.52509880065918,-10.231108665466307,1.0,madelon,RP
-6.257453918457031,-27.15269470214844,1.0,madelon,RP
33.576202392578125,2.68125581741333,-1.0,madelon,RP
15.670400619506836,18.47562599182129,1.0,madelon,RP
11.33515453338623,-1.6951433420181274,1.0,madelon,RP
14.177739143371582,9.564584732055664,1.0,madelon,RP
2.005664587020874,-26.904460906982425,-1.0,madelon,RP
10.763836860656738,7.1901512145996085,-1.0,madelon,RP
-26.21161460876465,8.366060256958008,-1.0,madelon,RP
5.961122989654541,25.150230407714844,1.0,madelon,RP
-2.2404704093933105,-8.446795463562013,-1.0,madelon,RP
-9.451669692993164,10.11737060546875,1.0,madelon,RP
-3.282149076461792,14.555986404418945,-1.0,madelon,RP
-4.099900245666504,5.5012407302856445,1.0,madelon,RP
-5.245821952819824,-16.983854293823242,1.0,madelon,RP
8.535255432128906,-6.625533103942871,1.0,madelon,RP
-3.9664361476898193,16.49960708618164,-1.0,madelon,RP
-4.252420425415038,25.29573059082031,-1.0,madelon,RP
11.903804779052734,11.874984741210938,1.0,madelon,RP
-19.680700302124023,2.655358076095581,1.0,madelon,RP
21.98922538757324,12.527403831481935,1.0,madelon,RP
16.730806350708008,4.952347278594972,-1.0,madelon,RP
17.285533905029293,-11.993691444396973,-1.0,madelon,RP
1.7767406702041626,1.5479496717453003,-1.0,madelon,RP
15.804953575134276,-3.1003358364105225,-1.0,madelon,RP
-10.640871047973633,28.48747062683105,1.0,madelon,RP
-3.8088469505310063,7.590702533721924,-1.0,madelon,RP
-0.016562122851610184,-20.509037017822266,1.0,madelon,RP
-0.9815482497215272,35.19951629638672,-1.0,madelon,RP
16.610671997070312,0.05451277270913124,1.0,madelon,RP
18.23479652404785,-6.332457065582275,-1.0,madelon,RP
3.6111385822296143,15.41524600982666,1.0,madelon,RP
-7.946474075317383,24.624269485473636,1.0,madelon,RP
6.4665894508361825,-30.77409172058105,-1.0,madelon,RP
-8.049160003662111,18.09431266784668,-1.0,madelon,RP
10.78270149230957,-21.10129737854004,1.0,madelon,RP
-1.8716884851455688,-6.114076614379883,1.0,madelon,RP
14.79698657989502,24.61188125610352,-1.0,madelon,RP
0.9809967875480652,-35.34233474731445,-1.0,madelon,RP
-14.929949760437012,11.08356475830078,-1.0,madelon,RP
7.686300754547119,35.724056243896484,-1.0,madelon,RP
-24.88969421386719,-11.379450798034668,1.0,madelon,RP
13.796168327331545,22.90473747253418,-1.0,madelon,RP
14.045696258544922,-1.3865748643875122,-1.0,madelon,RP
-3.6065242290496826,-1.80604100227356,1.0,madelon,RP
32.92478179931641,0.06724434345960617,-1.0,madelon,RP
-25.538278579711914,-13.14034652709961,1.0,madelon,RP
23.372467041015625,8.010275840759277,1.0,madelon,RP
5.171378135681152,27.68490791320801,1.0,madelon,RP
8.33624267578125,10.773513793945312,-1.0,madelon,RP
-15.822596549987793,-4.68763542175293,1.0,madelon,RP
-5.250167369842528,5.585375308990479,-1.0,madelon,RP
17.130294799804688,30.25029754638672,1.0,madelon,RP
20.02471923828125,-18.12782859802246,1.0,madelon,RP
8.013361930847168,8.000537872314451,1.0,madelon,RP
-3.6772432327270512,-5.225019931793213,1.0,madelon,RP
-4.953174591064453,-0.4918970763683319,1.0,madelon,RP
20.132614135742188,10.90613842010498,1.0,madelon,RP
5.9847655296325675,6.934494495391847,-1.0,madelon,RP
-18.42433738708496,7.24161434173584,1.0,madelon,RP
26.99525451660156,0.07607267796993256,-1.0,madelon,RP
21.28627586364746,-25.7861270904541,1.0,madelon,RP
-9.58370876312256,12.701645851135256,-1.0,madelon,RP
21.86268615722656,-4.314010143280028,-1.0,madelon,RP
25.75615692138672,4.926557540893555,-1.0,madelon,RP
6.758237361907959,5.6972289085388175,1.0,madelon,RP
10.991766929626463,13.319161415100098,1.0,madelon,RP
-26.379493713378906,20.98994445800781,-1.0,madelon,RP
21.34266471862793,18.994064331054688,-1.0,madelon,RP
6.555339813232423,3.019780158996582,1.0,madelon,RP
34.06395721435547,3.805378198623657,-1.0,madelon,RP
7.227133274078369,30.35168838500977,-1.0,madelon,RP
3.579823732376098,15.980813980102539,1.0,madelon,RP
-11.471524238586426,4.82873010635376,-1.0,madelon,RP
-4.322555065155028,15.045696258544922,1.0,madelon,RP
-15.522260665893555,-13.83398151397705,-1.0,madelon,RP
-3.5873644351959233,8.076292991638184,-1.0,madelon,RP
23.8609676361084,-3.1058268547058105,1.0,madelon,RP
-20.82944107055664,-14.430852890014648,-1.0,madelon,RP
-2.1769483089447017,-1.373538613319397,1.0,madelon,RP
-28.133867263793945,-8.132818222045897,1.0,madelon,RP
15.218870162963867,20.884523391723636,-1.0,madelon,RP
-8.722199440002441,2.008290529251098,-1.0,madelon,RP
31.331546783447266,-8.604015350341799,-1.0,madelon,RP
20.392314910888672,-10.302863121032717,-1.0,madelon,RP
2.8731369972229004,-10.792954444885254,1.0,madelon,RP
19.55531311035156,26.59147071838379,-1.0,madelon,RP
16.044775009155273,4.379807949066162,-1.0,madelon,RP
22.36463737487793,21.653194427490234,-1.0,madelon,RP
23.246196746826172,10.324990272521973,1.0,madelon,RP
-12.69176197052002,-13.816926956176758,-1.0,madelon,RP
12.126429557800293,21.892030715942386,-1.0,madelon,RP
17.884593963623047,28.15678977966309,1.0,madelon,RP
9.211485862731934,12.568800926208494,-1.0,madelon,RP
0.9784627556800842,-26.252723693847656,1.0,madelon,RP
6.644282341003418,-29.12174415588379,-1.0,madelon,RP
13.943440437316895,-30.141605377197266,1.0,madelon,RP
-3.386906385421753,22.334903717041016,1.0,madelon,RP
-16.86161994934082,17.136951446533207,1.0,madelon,RP
10.24698543548584,-16.58338737487793,-1.0,madelon,RP
32.8348388671875,-12.171417236328125,1.0,madelon,RP
-19.353065490722656,28.588851928710934,1.0,madelon,RP
13.145064353942873,3.5657835006713867,1.0,madelon,RP
-15.726269721984865,8.127449989318848,1.0,madelon,RP
-31.64669418334961,-18.079418182373047,-1.0,madelon,RP
-6.715746879577638,1.381564378738403,-1.0,madelon,RP
-5.090541362762451,13.69840145111084,1.0,madelon,RP
3.02107834815979,2.8726699352264404,1.0,madelon,RP
3.8498146533966064,12.671621322631836,1.0,madelon,RP
-4.076578140258788,-32.30408477783203,1.0,madelon,RP
-12.563438415527346,-23.73369216918945,-1.0,madelon,RP
3.8009676933288574,-33.20591354370117,1.0,madelon,RP
-17.722272872924805,-11.362174034118652,-1.0,madelon,RP
6.6395816802978525,-1.645659327507019,1.0,madelon,RP
6.715166568756104,0.9580320119857788,-1.0,madelon,RP
